doid_code	doid_name	resource	resource_id
DOID:1324	lung cancer	UMLS_CUI	C0684249
DOID:1324	lung cancer	UMLS_CUI	C0741801
DOID:1324	lung cancer	UMLS_CUI	C1265996
DOID:1324	lung cancer	UMLS_CUI	C1265997
DOID:1324	lung cancer	UMLS_CUI	C1266144
DOID:1324	lung cancer	UMLS_CUI	C1332137
DOID:1324	lung cancer	UMLS_CUI	C1332337
DOID:1324	lung cancer	UMLS_CUI	C1332463
DOID:1324	lung cancer	UMLS_CUI	C1332556
DOID:1324	lung cancer	UMLS_CUI	C1333122
DOID:1324	lung cancer	UMLS_CUI	C1333124
DOID:1324	lung cancer	UMLS_CUI	C1333125
DOID:1324	lung cancer	UMLS_CUI	C1333420
DOID:1324	lung cancer	UMLS_CUI	C1334363
DOID:1324	lung cancer	UMLS_CUI	C1334439
DOID:1324	lung cancer	UMLS_CUI	C1334445
DOID:1324	lung cancer	UMLS_CUI	C1334448
DOID:1324	lung cancer	UMLS_CUI	C1334450
DOID:1324	lung cancer	UMLS_CUI	C1334452
DOID:1324	lung cancer	UMLS_CUI	C1334788
DOID:1324	lung cancer	UMLS_CUI	C1335060
DOID:1324	lung cancer	UMLS_CUI	C1335095
DOID:1324	lung cancer	UMLS_CUI	C1335096
DOID:1324	lung cancer	UMLS_CUI	C1335099
DOID:1324	lung cancer	UMLS_CUI	C1335100
DOID:1324	lung cancer	UMLS_CUI	C1335325
DOID:1324	lung cancer	UMLS_CUI	C1335488
DOID:1324	lung cancer	UMLS_CUI	C1335574
DOID:1324	lung cancer	UMLS_CUI	C1336529
DOID:263	kidney cancer	EFO	0000681
DOID:263	kidney cancer	EFOpat_id	852
DOID:263	kidney cancer	ICD9CM	189.1
DOID:263	kidney cancer	MSH	C535359
DOID:263	kidney cancer	MSH	C538445
DOID:263	kidney cancer	MSH	D002292
DOID:263	kidney cancer	MSH	D007680
DOID:263	kidney cancer	MSH	D009396
DOID:263	kidney cancer	MSH	D018201
DOID:263	kidney cancer	MSH	D018335
DOID:263	kidney cancer	NCI	C27888
DOID:263	kidney cancer	NCI	C27889
DOID:263	kidney cancer	NCI	C27893
DOID:263	kidney cancer	NCI	C3150
DOID:263	kidney cancer	NCI	C3267
DOID:263	kidney cancer	NCI	C36260
DOID:263	kidney cancer	NCI	C3808
DOID:263	kidney cancer	NCI	C38158
DOID:263	kidney cancer	NCI	C39807
DOID:263	kidney cancer	NCI	C39814
DOID:263	kidney cancer	NCI	C39815
DOID:263	kidney cancer	NCI	C40236
DOID:263	kidney cancer	NCI	C4033
DOID:263	kidney cancer	NCI	C40407
DOID:263	kidney cancer	NCI	C4146
DOID:263	kidney cancer	NCI	C4264
DOID:263	kidney cancer	NCI	C4524
DOID:263	kidney cancer	NCI	C4525
DOID:263	kidney cancer	NCI	C4527
DOID:263	kidney cancer	NCI	C6143
DOID:263	kidney cancer	NCI	C6148
DOID:263	kidney cancer	NCI	C6181
DOID:263	kidney cancer	NCI	C6183
DOID:263	kidney cancer	NCI	C6185
DOID:263	kidney cancer	NCI	C6186
DOID:263	kidney cancer	NCI	C6194
DOID:263	kidney cancer	NCI	C6563
DOID:263	kidney cancer	NCI	C6565
DOID:263	kidney cancer	NCI	C6568
DOID:263	kidney cancer	NCI	C6569
DOID:263	kidney cancer	NCI	C6951
DOID:263	kidney cancer	NCI	C6975
DOID:263	kidney cancer	NCI	C7355
DOID:263	kidney cancer	NCI	C7525
DOID:263	kidney cancer	NCI	C7572
DOID:263	kidney cancer	NCI	C7726
DOID:263	kidney cancer	NCI	C7732
DOID:263	kidney cancer	NCI	C8496
DOID:263	kidney cancer	NCI	C8715
DOID:263	kidney cancer	NCI	C9146
DOID:263	kidney cancer	NCI	C9147
DOID:263	kidney cancer	NCI	C9148
DOID:263	kidney cancer	NCI	C9149
DOID:263	kidney cancer	NCI	C9222
DOID:263	kidney cancer	NCI	C9384
DOID:263	kidney cancer	NCI	C9385
DOID:263	kidney cancer	OMIM	144700
DOID:263	kidney cancer	OMIM	194070
DOID:263	kidney cancer	OMIM	300854
DOID:263	kidney cancer	OMIM	605074
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	11793003
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	126880001
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	128667008
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	128668003
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	128669006
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	1443001
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	154542008
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	188249002
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	188251003
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	188254006
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	189812005
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	189813000
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	24007003
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	25081006
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	254915003
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	254916002
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	254918001
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	254923001
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	302849000
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	307604008
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	31470003
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	363457009
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	363518003
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	41607009
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	4797003
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	83118000
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	93849006
DOID:263	kidney cancer	SNOMEDCT_2010_1_31	93985007
DOID:263	kidney cancer	UMLS_CUI	C0007134
DOID:263	kidney cancer	UMLS_CUI	C0022665
DOID:263	kidney cancer	UMLS_CUI	C0027708
DOID:263	kidney cancer	UMLS_CUI	C0153618
DOID:263	kidney cancer	UMLS_CUI	C0206628
DOID:263	kidney cancer	UMLS_CUI	C0206743
DOID:263	kidney cancer	UMLS_CUI	C0238208
DOID:263	kidney cancer	UMLS_CUI	C0238409
DOID:263	kidney cancer	UMLS_CUI	C0238410
DOID:263	kidney cancer	UMLS_CUI	C0279608
DOID:263	kidney cancer	UMLS_CUI	C0279609
DOID:263	kidney cancer	UMLS_CUI	C0279610
DOID:263	kidney cancer	UMLS_CUI	C0279611
DOID:263	kidney cancer	UMLS_CUI	C0279702
DOID:263	kidney cancer	UMLS_CUI	C0334488
DOID:263	kidney cancer	UMLS_CUI	C0346249
DOID:263	kidney cancer	UMLS_CUI	C0346251
DOID:263	kidney cancer	UMLS_CUI	C0346256
DOID:263	kidney cancer	UMLS_CUI	C0494158
DOID:263	kidney cancer	UMLS_CUI	C0677779
DOID:263	kidney cancer	UMLS_CUI	C0740457
DOID:263	kidney cancer	UMLS_CUI	C0854917
DOID:263	kidney cancer	UMLS_CUI	C0879257
DOID:263	kidney cancer	UMLS_CUI	C1266042
DOID:263	kidney cancer	UMLS_CUI	C1266043
DOID:263	kidney cancer	UMLS_CUI	C1266044
DOID:263	kidney cancer	UMLS_CUI	C1266140
DOID:263	kidney cancer	UMLS_CUI	C1306837
DOID:263	kidney cancer	UMLS_CUI	C1332219
DOID:263	kidney cancer	UMLS_CUI	C1332965
DOID:263	kidney cancer	UMLS_CUI	C1333000
DOID:263	kidney cancer	UMLS_CUI	C1333001
DOID:263	kidney cancer	UMLS_CUI	C1333002
DOID:263	kidney cancer	UMLS_CUI	C1333003
DOID:263	kidney cancer	UMLS_CUI	C1333015
DOID:263	kidney cancer	UMLS_CUI	C1333062
DOID:263	kidney cancer	UMLS_CUI	C1333405
DOID:263	kidney cancer	UMLS_CUI	C1333985
DOID:263	kidney cancer	UMLS_CUI	C1334705
DOID:263	kidney cancer	UMLS_CUI	C1335062
DOID:263	kidney cancer	UMLS_CUI	C1335743
DOID:263	kidney cancer	UMLS_CUI	C1335745
DOID:263	kidney cancer	UMLS_CUI	C1335747
DOID:263	kidney cancer	UMLS_CUI	C1335748
DOID:263	kidney cancer	UMLS_CUI	C1335749
DOID:263	kidney cancer	UMLS_CUI	C1335752
DOID:263	kidney cancer	UMLS_CUI	C1336078
DOID:263	kidney cancer	UMLS_CUI	C1377909
DOID:263	kidney cancer	UMLS_CUI	C1378703
DOID:263	kidney cancer	UMLS_CUI	C1512420
DOID:263	kidney cancer	UMLS_CUI	C1513719
DOID:263	kidney cancer	UMLS_CUI	C1516437
DOID:263	kidney cancer	UMLS_CUI	C1516474
DOID:263	kidney cancer	UMLS_CUI	C1516475
DOID:1793	pancreatic cancer	EFO	0002618
DOID:1793	pancreatic cancer	ICD10CM	C25
DOID:1793	pancreatic cancer	ICD9CM	157
DOID:1793	pancreatic cancer	ICD9CM	157.3
DOID:1793	pancreatic cancer	ICD9CM	157.4
DOID:1793	pancreatic cancer	KEGG	05212
DOID:1793	pancreatic cancer	MSH	C535837
DOID:1793	pancreatic cancer	MSH	C536126
DOID:1793	pancreatic cancer	MSH	C537162
DOID:1793	pancreatic cancer	MSH	D007340
DOID:1793	pancreatic cancer	MSH	D007516
DOID:1793	pancreatic cancer	MSH	D010190
DOID:1793	pancreatic cancer	MSH	D018273
DOID:1793	pancreatic cancer	NCI	C27031
DOID:1793	pancreatic cancer	NCI	C27454
DOID:1793	pancreatic cancer	NCI	C27466
DOID:1793	pancreatic cancer	NCI	C27727
DOID:1793	pancreatic cancer	NCI	C28333
DOID:1793	pancreatic cancer	NCI	C28396
DOID:1793	pancreatic cancer	NCI	C3140
DOID:1793	pancreatic cancer	NCI	C3305
DOID:1793	pancreatic cancer	NCI	C37214
DOID:1793	pancreatic cancer	NCI	C37256
DOID:1793	pancreatic cancer	NCI	C3770
DOID:1793	pancreatic cancer	NCI	C38342
DOID:1793	pancreatic cancer	NCI	C3850
DOID:1793	pancreatic cancer	NCI	C3874
DOID:1793	pancreatic cancer	NCI	C41245
DOID:1793	pancreatic cancer	NCI	C41246
DOID:1793	pancreatic cancer	NCI	C41248
DOID:1793	pancreatic cancer	NCI	C41249
DOID:1793	pancreatic cancer	NCI	C41251
DOID:1793	pancreatic cancer	NCI	C4265
DOID:1793	pancreatic cancer	NCI	C4445
DOID:1793	pancreatic cancer	NCI	C5713
DOID:1793	pancreatic cancer	NCI	C5714
DOID:1793	pancreatic cancer	NCI	C5715
DOID:1793	pancreatic cancer	NCI	C5720
DOID:1793	pancreatic cancer	NCI	C5721
DOID:1793	pancreatic cancer	NCI	C5724
DOID:1793	pancreatic cancer	NCI	C5725
DOID:1793	pancreatic cancer	NCI	C5726
DOID:1793	pancreatic cancer	NCI	C5727
DOID:1793	pancreatic cancer	NCI	C5728
DOID:1793	pancreatic cancer	NCI	C6879
DOID:1793	pancreatic cancer	NCI	C7977
DOID:1793	pancreatic cancer	NCI	C8006
DOID:1793	pancreatic cancer	NCI	C8294
DOID:1793	pancreatic cancer	NCI	C9069
DOID:1793	pancreatic cancer	NCI	C9120
DOID:1793	pancreatic cancer	OMIM	260350
DOID:1793	pancreatic cancer	OMIM	606856
DOID:1793	pancreatic cancer	OMIM	613347
DOID:1793	pancreatic cancer	OMIM	613348
DOID:1793	pancreatic cancer	OMIM	614320
DOID:1793	pancreatic cancer	ORDO	1333
DOID:1793	pancreatic cancer	ORDO	217074
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	126859007
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	126864006
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	128703004
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	128878003
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	134154009
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	154475002
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	154476001
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	154477005
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	154478000
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	154609001
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	187791002
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	187792009
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	187793004
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	187794005
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	187796007
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	188855000
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	189586007
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	189814006
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	235966007
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	237596009
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	25324008
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	254604005
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	254611009
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	254612002
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	255088001
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	255089009
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	261713004
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	269553001
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	269554007
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	269555008
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	269636003
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	302822000
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	363419009
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	372142002
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	396892009
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	399528006
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	53618008
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	60346004
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	76345009
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	93715005
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	93823001
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	93843007
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	93938001
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	93939009
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	94082003
DOID:1793	pancreatic cancer	SNOMEDCT_2010_1_31	999000
DOID:1793	pancreatic cancer	UMLS_CUI	C0021670
DOID:1793	pancreatic cancer	UMLS_CUI	C0022134
DOID:1793	pancreatic cancer	UMLS_CUI	C0030297
DOID:1793	pancreatic cancer	UMLS_CUI	C0153458
DOID:1793	pancreatic cancer	UMLS_CUI	C0153459
DOID:1793	pancreatic cancer	UMLS_CUI	C0153460
DOID:1793	pancreatic cancer	UMLS_CUI	C0153461
DOID:1793	pancreatic cancer	UMLS_CUI	C0153463
DOID:1793	pancreatic cancer	UMLS_CUI	C0235974
DOID:1793	pancreatic cancer	UMLS_CUI	C0238337
DOID:1793	pancreatic cancer	UMLS_CUI	C0242363
DOID:1793	pancreatic cancer	UMLS_CUI	C0279661
DOID:1793	pancreatic cancer	UMLS_CUI	C0281361
DOID:1793	pancreatic cancer	UMLS_CUI	C0334489
DOID:1793	pancreatic cancer	UMLS_CUI	C0345920
DOID:1793	pancreatic cancer	UMLS_CUI	C0346648
DOID:1793	pancreatic cancer	UMLS_CUI	C0496784
DOID:1793	pancreatic cancer	UMLS_CUI	C0887833
DOID:1793	pancreatic cancer	UMLS_CUI	C1096346
DOID:1793	pancreatic cancer	UMLS_CUI	C1266087
DOID:1793	pancreatic cancer	UMLS_CUI	C1301048
DOID:1793	pancreatic cancer	UMLS_CUI	C1328479
DOID:1793	pancreatic cancer	UMLS_CUI	C1333081
DOID:1793	pancreatic cancer	UMLS_CUI	C1334977
DOID:1793	pancreatic cancer	UMLS_CUI	C1335299
DOID:1793	pancreatic cancer	UMLS_CUI	C1335300
DOID:1793	pancreatic cancer	UMLS_CUI	C1335301
DOID:1793	pancreatic cancer	UMLS_CUI	C1335302
DOID:1793	pancreatic cancer	UMLS_CUI	C1335303
DOID:1793	pancreatic cancer	UMLS_CUI	C1335304
DOID:1793	pancreatic cancer	UMLS_CUI	C1335307
DOID:1793	pancreatic cancer	UMLS_CUI	C1335308
DOID:1793	pancreatic cancer	UMLS_CUI	C1335311
DOID:1793	pancreatic cancer	UMLS_CUI	C1335313
DOID:1793	pancreatic cancer	UMLS_CUI	C1335315
DOID:1793	pancreatic cancer	UMLS_CUI	C1335317
DOID:1793	pancreatic cancer	UMLS_CUI	C1335318
DOID:1793	pancreatic cancer	UMLS_CUI	C1336029
DOID:1793	pancreatic cancer	UMLS_CUI	C1368041
DOID:1793	pancreatic cancer	UMLS_CUI	C1368066
DOID:1793	pancreatic cancer	UMLS_CUI	C1518868
DOID:1793	pancreatic cancer	UMLS_CUI	C1518869
DOID:1793	pancreatic cancer	UMLS_CUI	C1518870
DOID:1793	pancreatic cancer	UMLS_CUI	C1518871
DOID:1793	pancreatic cancer	UMLS_CUI	C1518873
DOID:1793	pancreatic cancer	UMLS_CUI	C1518874
DOID:1793	pancreatic cancer	UMLS_CUI	C1518875
DOID:4159	skin cancer	CSP	2000-2719
DOID:4159	skin cancer	EFO	0004193
DOID:4159	skin cancer	HP	0002671
DOID:4159	skin cancer	ICD9CM	172
DOID:4159	skin cancer	ICD9CM	172.1
DOID:4159	skin cancer	ICD9CM	172.9
DOID:4159	skin cancer	ICD9CM	187.1
DOID:4159	skin cancer	KEGG	05217
DOID:4159	skin cancer	MSH	D002280
DOID:4159	skin cancer	MSH	D002281
DOID:4159	skin cancer	MSH	D007636
DOID:4159	skin cancer	MSH	D012878
DOID:4159	skin cancer	MSH	D018266
DOID:4159	skin cancer	MSH	D057090
DOID:4159	skin cancer	NCI	C27084
DOID:4159	skin cancer	NCI	C27182
DOID:4159	skin cancer	NCI	C27536
DOID:4159	skin cancer	NCI	C27542
DOID:4159	skin cancer	NCI	C27543
DOID:4159	skin cancer	NCI	C2920
DOID:4159	skin cancer	NCI	C2921
DOID:4159	skin cancer	NCI	C2922
DOID:4159	skin cancer	NCI	C3146
DOID:4159	skin cancer	NCI	C3510
DOID:4159	skin cancer	NCI	C38110
DOID:4159	skin cancer	NCI	C38111
DOID:4159	skin cancer	NCI	C40310
DOID:4159	skin cancer	NCI	C4068
DOID:4159	skin cancer	NCI	C4108
DOID:4159	skin cancer	NCI	C4109
DOID:4159	skin cancer	NCI	C4114
DOID:4159	skin cancer	NCI	C4176
DOID:4159	skin cancer	NCI	C4225
DOID:4159	skin cancer	NCI	C4227
DOID:4159	skin cancer	NCI	C43345
DOID:4159	skin cancer	NCI	C4336
DOID:4159	skin cancer	NCI	C4358
DOID:4159	skin cancer	NCI	C4459
DOID:4159	skin cancer	NCI	C4460
DOID:4159	skin cancer	NCI	C4461
DOID:4159	skin cancer	NCI	C4471
DOID:4159	skin cancer	NCI	C4484
DOID:4159	skin cancer	NCI	C4489
DOID:4159	skin cancer	NCI	C4574
DOID:4159	skin cancer	NCI	C4633
DOID:4159	skin cancer	NCI	C4666
DOID:4159	skin cancer	NCI	C4810
DOID:4159	skin cancer	NCI	C4819
DOID:4159	skin cancer	NCI	C4914
DOID:4159	skin cancer	NCI	C5117
DOID:4159	skin cancer	NCI	C5559
DOID:4159	skin cancer	NCI	C5560
DOID:4159	skin cancer	NCI	C5576
DOID:4159	skin cancer	NCI	C5585
DOID:4159	skin cancer	NCI	C5614
DOID:4159	skin cancer	NCI	C5615
DOID:4159	skin cancer	NCI	C6078
DOID:4159	skin cancer	NCI	C62282
DOID:4159	skin cancer	NCI	C6800
DOID:4159	skin cancer	NCI	C6811
DOID:4159	skin cancer	NCI	C6938
DOID:4159	skin cancer	NCI	C7585
DOID:4159	skin cancer	NCI	C8409
DOID:4159	skin cancer	NCI2009_04D	C4110
DOID:4159	skin cancer	OMIM	155600
DOID:4159	skin cancer	OMIM	604451
DOID:4159	skin cancer	OMIM	605462
DOID:4159	skin cancer	OMIM	608035
DOID:4159	skin cancer	OMIM	609048
DOID:4159	skin cancer	OMIM	612263
DOID:4159	skin cancer	OMIM	613058
DOID:4159	skin cancer	OMIM	613059
DOID:4159	skin cancer	OMIM	613061
DOID:4159	skin cancer	OMIM	613062
DOID:4159	skin cancer	OMIM	613063
DOID:4159	skin cancer	OMIM	613099
DOID:4159	skin cancer	OMIM	613972
DOID:4159	skin cancer	OMIM	614456
DOID:4159	skin cancer	OMIM	614740
DOID:4159	skin cancer	OMIM	615134
DOID:4159	skin cancer	OMIM	615848
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	10288008
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	127570002
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	128636006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	128685001
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	128686000
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	128895006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	128898008
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	13238004
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	1338007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	134152008
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	154501005
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	154506000
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	154507009
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	156395005
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	188030005
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	188031009
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	188032002
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	188035000
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	188044004
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	188047006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	188082007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	188083002
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	188143008
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	189572008
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	189573003
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	189574009
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	190105009
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	190107001
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	201061007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	201064004
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	2142002
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	231834005
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	24762001
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	252995000
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254651007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254652000
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254653005
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254654004
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254659009
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254662007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254701007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254702000
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254703005
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254707006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254708001
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254711000
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254728002
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254731001
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254771006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	254794007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	255094009
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	255095005
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	255096006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	267858008
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	269577007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	269582000
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	274897005
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	275265005
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	276751004
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	29792007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	302821007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	30649006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	307599002
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	307610008
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	32272007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	359719004
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	363450006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	363511009
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	372130007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	37304002
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	39274007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	39332000
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	399049001
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	399968001
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	400208002
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	402524007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	403886007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	403900000
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	403910009
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	403913006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	403922007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	403939009
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	403942003
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	404014008
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	404041003
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	43369006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	54734006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	56665009
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	57141000
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	58069009
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	58220003
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	61098004
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	6641007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	93640008
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	93641007
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	93653006
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	93655004
DOID:4159	skin cancer	SNOMEDCT_2010_1_31	93805009
DOID:4159	skin cancer	UMLS_CUI	C0007114
DOID:4159	skin cancer	UMLS_CUI	C0007117
DOID:4159	skin cancer	UMLS_CUI	C0007118
DOID:4159	skin cancer	UMLS_CUI	C0022572
DOID:4159	skin cancer	UMLS_CUI	C0151779
